Date,IndiaAreaWeighted_tmax_C,Year,Month
2005-05-04,74.63680579601736,2005,5
2005-05-05,74.81956181686716,2005,5
2005-05-06,74.96460344193635,2005,5
2005-05-07,75.26866265395692,2005,5
2005-05-08,75.58445715944045,2005,5
2005-05-09,75.73349963911191,2005,5
2005-05-10,75.76600800100893,2005,5
2005-05-11,76.05022997850186,2005,5
2005-05-12,76.26693240607841,2005,5
2005-05-13,76.22813063300997,2005,5
2005-05-14,76.0248278160478,2005,5
2005-05-15,76.49948298882674,2005,5
2005-05-16,76.38973785346376,2005,5
2005-05-17,76.36581110106941,2005,5
2005-05-18,76.29880571737094,2005,5
2005-05-19,76.2663355399593,2005,5
2005-05-20,76.26083649316074,2005,5
2005-05-21,76.34410023305807,2005,5
2005-05-22,76.20835543073444,2005,5
2005-05-23,76.27771041564554,2005,5
2005-05-24,76.34180172794619,2005,5
2005-05-25,76.60307393374805,2005,5
2005-05-26,76.41351541143646,2005,5
2005-05-27,76.25833815084218,2005,5
2005-05-28,76.25046310188992,2005,5
2005-05-29,76.16897515230077,2005,5
2005-05-30,75.73078596477497,2005,5
2005-05-31,75.78870872522677,2005,5
2005-06-01,76.23740038635835,2005,6
2005-06-02,76.36522771831298,2005,6
2005-06-03,76.49260612142866,2005,6
2005-06-04,76.59693722096424,2005,6
2005-06-05,76.60642698766705,2005,6
2005-06-06,76.3192588070376,2005,6
2005-06-07,76.24006923523964,2005,6
2005-06-08,76.02652545145682,2005,6
2005-06-09,76.05048991624369,2005,6
2005-06-10,76.2716050222239,2005,6
2005-06-11,76.43260019254863,2005,6
2005-06-12,76.49330936504147,2005,6
2005-06-13,76.29029366180085,2005,6
2005-06-14,76.346500246316,2005,6
2005-06-15,76.27432626475017,2005,6
2005-06-16,76.41827713106892,2005,6
2005-06-17,76.56477426676085,2005,6
2005-06-18,76.51862001836628,2005,6
2005-06-19,76.34998312652726,2005,6
2005-06-20,76.43526531888511,2005,6
2005-06-21,76.33222071742982,2005,6
2005-06-22,75.68220676549183,2005,6
2005-06-23,75.32465903883829,2005,6
2005-06-24,75.3096631339384,2005,6
2005-06-25,75.04839952788373,2005,6
2005-06-26,77.09889849387908,2005,6
2005-06-27,74.27272159842771,2005,6
2005-06-28,74.19676088610865,2005,6
2005-06-29,74.11996927575048,2005,6
2005-06-30,74.05278882545527,2005,6
2005-07-01,74.3714489109134,2005,7
2005-07-02,74.20603697302768,2005,7
2005-07-03,73.92382485917565,2005,7
2005-07-04,73.79706707713474,2005,7
2005-07-05,73.78147784703307,2005,7
2005-07-06,73.4882494889316,2005,7
2005-07-07,73.9517029344704,2005,7
2005-07-08,74.12003407433218,2005,7
2005-07-09,74.34741001584099,2005,7
2005-07-10,74.24942589554276,2005,7
2005-07-11,74.15303935744399,2005,7
2005-07-12,73.80805474012988,2005,7
2005-07-13,73.68382434476605,2005,7
2005-07-14,73.87545344677117,2005,7
2005-07-15,73.79776653421327,2005,7
2005-07-16,73.65789996765976,2005,7
2005-07-17,73.70017936431597,2005,7
2005-07-18,73.94725387049995,2005,7
2005-07-19,74.42459846563003,2005,7
2005-07-20,74.44906543775504,2005,7
2005-07-21,74.41492098318955,2005,7
2005-07-22,74.3221874907762,2005,7
2005-07-23,74.27797810086389,2005,7
2005-07-24,74.21433124316832,2005,7
2005-07-25,74.10154971816755,2005,7
2005-07-26,74.07971141478178,2005,7
2005-07-27,74.1200026166308,2005,7
2005-07-28,73.753799283323,2005,7
2005-07-29,73.84642116578843,2005,7
2005-07-30,73.92606010906233,2005,7
2005-07-31,74.07667625264317,2005,7
2005-08-01,73.99678485639619,2005,8
2005-08-02,73.85976586941499,2005,8
2005-08-03,73.89157513481942,2005,8
2005-08-04,73.91612678512017,2005,8
2005-08-05,73.66198230491027,2005,8
2005-08-06,73.4151393845023,2005,8
2005-08-07,73.41516022670199,2005,8
2005-08-08,73.566505306303,2005,8
2005-08-09,73.8152454284041,2005,8
2005-08-10,74.052274401077,2005,8
2005-08-11,74.16215161482953,2005,8
2005-08-12,74.18178437384861,2005,8
2005-08-13,74.3748439712774,2005,8
2005-08-14,74.48404899538825,2005,8
2005-08-15,74.26464390173169,2005,8
2005-08-16,73.95255942659368,2005,8
2005-08-17,73.67101401211681,2005,8
2005-08-18,73.98249730247998,2005,8
2005-08-19,73.98147524045449,2005,8
2005-08-20,73.74600574348213,2005,8
2005-08-21,73.68732816100702,2005,8
2005-08-22,73.79516510221788,2005,8
2005-08-23,73.92094069370843,2005,8
2005-08-24,73.98716395531203,2005,8
2005-08-25,74.07654393902962,2005,8
2005-08-26,74.10596712232531,2005,8
2005-08-27,74.24837083523758,2005,8
2005-08-28,74.16437305421256,2005,8
2005-08-29,74.46033347010976,2005,8
2005-08-30,74.67535998767016,2005,8
2005-08-31,74.83491436155843,2005,8
2005-09-01,74.76430856342562,2005,9
2005-09-02,75.05144297328363,2005,9
2005-09-03,75.02469732927048,2005,9
2005-09-04,74.72124015925567,2005,9
2005-09-05,74.48406273150793,2005,9
2005-09-06,74.43980306192192,2005,9
2005-09-07,74.34808289952224,2005,9
2005-09-08,74.15841622640967,2005,9
2005-09-09,74.20930691214731,2005,9
2005-09-10,74.13350414334356,2005,9
2005-09-11,74.07882463989006,2005,9
2005-09-12,73.66159925708735,2005,9
2005-09-13,73.55209727179397,2005,9
2005-09-14,73.24798150508491,2005,9
2005-09-15,73.2533270032241,2005,9
2005-09-16,73.43621518560607,2005,9
2005-09-17,73.73566675107239,2005,9
2005-09-18,73.56185159694968,2005,9
2005-09-19,73.87326746320423,2005,9
2005-09-20,73.77441170992356,2005,9
2005-09-21,73.760130270915,2005,9
2005-09-22,74.04168057639329,2005,9
2005-09-23,73.89133086284986,2005,9
2005-09-24,73.49696193227636,2005,9
2005-09-25,73.40084072682758,2005,9
2005-09-26,73.70729649765158,2005,9
2005-09-27,73.93677030253298,2005,9
2005-09-28,74.07355899639397,2005,9
2005-09-29,74.39646021449,2005,9
2005-09-30,74.32137802043252,2005,9
2005-10-01,74.33415966914015,2005,10
2005-10-02,74.08702889957131,2005,10
2005-10-03,74.06973662702786,2005,10
2005-10-04,74.2734232385972,2005,10
2005-10-05,74.38863034767542,2005,10
2005-10-06,74.31663798470143,2005,10
2005-10-07,74.40597859032009,2005,10
2005-10-08,74.50282923811255,2005,10
2005-10-09,74.46516622640188,2005,10
2005-10-10,74.34875069034521,2005,10
2005-10-11,74.50715621627435,2005,10
2005-10-12,74.16817872286623,2005,10
2005-10-13,74.172228953319,2005,10
2005-10-14,74.05315802775075,2005,10
2005-10-15,73.85122645459668,2005,10
2005-10-16,73.8311024013668,2005,10
2005-10-17,73.63884606679349,2005,10
2005-10-18,73.74215976698059,2005,10
2005-10-19,73.50626912332964,2005,10
2005-10-20,73.35868158722546,2005,10
2005-10-21,73.2043976488714,2005,10
2005-10-22,73.14866099677596,2005,10
2005-10-23,73.17563726566007,2005,10
2005-10-24,73.22285325816448,2005,10
2005-10-25,73.44055673146096,2005,10
2005-10-26,73.49409891793061,2005,10
2005-10-27,73.51463898616943,2005,10
2005-10-28,73.32445781672563,2005,10
2005-10-29,73.27393676923757,2005,10
2005-10-30,73.25672063713176,2005,10
2005-10-31,73.39270299152805,2005,10
2005-11-01,73.35752162851543,2005,11
2005-11-02,73.32046428312482,2005,11
2005-11-03,73.18134983040845,2005,11
2005-11-04,73.20295272474196,2005,11
2005-11-05,73.15939954672977,2005,11
2005-11-06,73.10996378653606,2005,11
2005-11-07,72.99104081253763,2005,11
2005-11-08,72.94351305305545,2005,11
2005-11-09,73.1113143363248,2005,11
2005-11-10,72.93099888077411,2005,11
2005-11-11,73.03025742000304,2005,11
2005-11-12,73.02564851577085,2005,11
2005-11-13,73.06842850465064,2005,11
2005-11-14,73.03130207298486,2005,11
2005-11-15,73.2866711740383,2005,11
2005-11-16,73.3664717500364,2005,11
2005-11-17,73.07543070937669,2005,11
2005-11-18,72.8752204395978,2005,11
2005-11-19,72.94965971589369,2005,11
2005-11-20,72.98265992049276,2005,11
2005-11-21,72.98487921283296,2005,11
2005-11-22,72.92600236710811,2005,11
2005-11-23,72.90573009963933,2005,11
2005-11-24,72.71102799410686,2005,11
2005-11-25,72.85355021333147,2005,11
2005-11-26,72.61548184100577,2005,11
2005-11-27,72.58467143193353,2005,11
2005-11-28,72.58995236550967,2005,11
2005-11-29,72.48716757792982,2005,11
2005-11-30,72.30747539377244,2005,11
2005-12-01,72.02291654729883,2005,12
2005-12-02,71.88056846012022,2005,12
2005-12-03,71.8873895551058,2005,12
2005-12-04,71.94974609982482,2005,12
2005-12-05,71.90194244185238,2005,12
2005-12-06,72.13737684225818,2005,12
2005-12-07,72.19871065732588,2005,12
2005-12-08,72.2401635444705,2005,12
2005-12-09,72.1896282379553,2005,12
2005-12-10,72.02524828438794,2005,12
2005-12-11,71.77008896243174,2005,12
2005-12-12,72.01031225755668,2005,12
2005-12-13,71.6894156705952,2005,12
2005-12-14,71.62130363334153,2005,12
2005-12-15,71.62460760482888,2005,12
2005-12-16,71.69441281265355,2005,12
2005-12-17,71.661972530827,2005,12
2005-12-18,71.87441331886706,2005,12
2005-12-19,71.52736752156126,2005,12
2005-12-20,71.6278597346972,2005,12
2005-12-21,71.61636692093889,2005,12
2005-12-22,71.46079941979886,2005,12
2005-12-23,71.15947612640215,2005,12
2005-12-24,71.10235485034397,2005,12
2005-12-25,71.16272919092921,2005,12
2005-12-26,71.29221721353429,2005,12
2005-12-27,71.46628558085531,2005,12
2005-12-28,71.59160070647788,2005,12
2005-12-29,71.73362386374203,2005,12
2005-12-30,71.73337455503876,2005,12
2005-12-31,71.71909041602186,2005,12
2006-01-01,71.30665898329521,2006,1
2006-01-02,71.17715865506266,2006,1
2006-01-03,70.75083518886356,2006,1
2006-01-04,70.45755011379394,2006,1
2006-01-05,70.47276683673184,2006,1
2006-01-06,70.54231129371331,2006,1
2006-01-07,70.5925374737625,2006,1
2006-01-08,70.75027096702831,2006,1
2006-01-09,70.92373305750762,2006,1
2006-01-10,70.98955765108798,2006,1
2006-01-11,71.29236527715965,2006,1
2006-01-12,71.36523785311172,2006,1
2006-01-13,71.56298842145252,2006,1
2006-01-14,71.5319295343166,2006,1
2006-01-15,71.65833535849472,2006,1
2006-01-16,71.65315736802658,2006,1
2006-01-17,71.69612083273725,2006,1
2006-01-18,71.74421576024402,2006,1
2006-01-19,71.76629973374625,2006,1
2006-01-20,71.77304293505317,2006,1
2006-01-21,71.59818172035612,2006,1
2006-01-22,71.38040253837823,2006,1
2006-01-23,71.13989283044363,2006,1
2006-01-24,70.99052690413674,2006,1
2006-01-25,70.87271125407182,2006,1
2006-01-26,70.93731009734056,2006,1
2006-01-27,71.23006032533452,2006,1
2006-01-28,71.49515920842538,2006,1
2006-01-29,71.74264579371213,2006,1
2006-01-30,72.04915061091343,2006,1
2006-01-31,72.36755167298777,2006,1
2006-02-01,72.41974853280549,2006,2
2006-02-02,72.5263148540482,2006,2
2006-02-03,72.59002490896714,2006,2
2006-02-04,72.61493605981326,2006,2
2006-02-05,72.55827230760217,2006,2
2006-02-06,72.70911685887818,2006,2
2006-02-07,72.66157206786893,2006,2
2006-02-08,72.61038832995943,2006,2
2006-02-09,72.59544765860095,2006,2
2006-02-10,72.69281592136649,2006,2
2006-02-11,72.80028918137084,2006,2
2006-02-12,72.99407920430663,2006,2
2006-02-13,73.01200328272976,2006,2
2006-02-14,73.08093924828368,2006,2
2006-02-15,72.97409676546067,2006,2
2006-02-16,72.91337256161114,2006,2
2006-02-17,73.1160811107025,2006,2
2006-02-18,73.37252790126014,2006,2
2006-02-19,73.41989182802848,2006,2
2006-02-20,73.66077214421634,2006,2
2006-02-21,73.79913798049371,2006,2
2006-02-22,73.90226925539628,2006,2
2006-02-23,73.8910625424868,2006,2
2006-02-24,73.99510299870568,2006,2
2006-02-25,74.14103818188673,2006,2
2006-02-26,73.9007002900191,2006,2
2006-02-27,73.47496002053343,2006,2
2006-02-28,73.46976606005815,2006,2
2006-03-01,73.4164033402014,2006,3
2006-03-02,73.43928409670525,2006,3
2006-03-03,73.4170755862862,2006,3
2006-03-04,73.39958647484481,2006,3
2006-03-05,73.37862788636271,2006,3
2006-03-06,73.50769419111283,2006,3
2006-03-07,73.46465504020713,2006,3
2006-03-08,73.49769463248658,2006,3
2006-03-09,73.24591037712186,2006,3
2006-03-10,72.0865691829992,2006,3
2006-03-11,71.7047064919896,2006,3
2006-03-12,72.08815446781118,2006,3
2006-03-13,72.58976675410347,2006,3
2006-03-14,72.74760769561841,2006,3
2006-03-15,72.4862653534967,2006,3
2006-03-16,72.55479932899577,2006,3
2006-03-17,72.792291778723,2006,3
2006-03-18,73.04907505313066,2006,3
2006-03-19,73.46813440291426,2006,3
2006-03-20,73.7426340234616,2006,3
2006-03-21,73.59741216745637,2006,3
2006-03-22,73.78197821200719,2006,3
2006-03-23,74.03927505288317,2006,3
2006-03-24,74.22435377789748,2006,3
2006-03-25,74.18054288413632,2006,3
2006-03-26,74.1486075282589,2006,3
2006-03-27,74.03328391421677,2006,3
2006-03-28,74.00111330507546,2006,3
2006-03-29,74.10791087448274,2006,3
2006-03-30,74.46925383520916,2006,3
2006-03-31,74.64945668729574,2006,3
2006-04-01,74.7856523524331,2006,4
2006-04-02,74.8703089986385,2006,4
2006-04-03,74.74616461847224,2006,4
2006-04-04,74.64172714599528,2006,4
2006-04-05,74.9264010808604,2006,4
2006-04-06,75.17169334859305,2006,4
2006-04-07,75.40375911452507,2006,4
2006-04-08,75.35101171706172,2006,4
2006-04-09,75.28271911810407,2006,4
2006-04-10,74.8477627197185,2006,4
2006-04-11,74.91541143475706,2006,4
2006-04-12,74.95873482991169,2006,4
2006-04-13,75.01307795575167,2006,4
2006-04-14,75.08536761907291,2006,4
2006-04-15,75.099617838417,2006,4
2006-04-16,74.77997194751718,2006,4
2006-04-17,73.9797159893648,2006,4
2006-04-18,73.62346884748422,2006,4
2006-04-19,73.81408277850939,2006,4
2006-04-20,74.34691237734042,2006,4
2006-04-21,74.72795384880216,2006,4
2006-04-22,74.9434343565074,2006,4
2006-04-23,75.2074535480957,2006,4
2006-04-24,75.1095218156575,2006,4
2006-04-25,75.42677632299866,2006,4
2006-04-26,75.57131416459933,2006,4
2006-04-27,75.61491977265804,2006,4
2006-04-28,75.7446345285811,2006,4
2006-04-29,75.87253901226319,2006,4
2006-04-30,75.92350483423367,2006,4
2006-05-01,75.91631952381726,2006,5
2006-05-02,75.88147562510379,2006,5
2006-05-03,75.61991747438462,2006,5
2006-05-04,75.61828908053178,2006,5
2006-05-05,75.91492697166409,2006,5
2006-05-06,76.03395485888842,2006,5
2006-05-07,76.07447649936798,2006,5
2006-05-08,75.95245179716326,2006,5
2006-05-09,75.85485419369739,2006,5
2006-05-10,75.77672998743911,2006,5
2006-05-11,75.70133001914004,2006,5
2006-05-12,75.79338520377678,2006,5
2006-05-13,75.70172837127353,2006,5
2006-05-14,75.64730574792655,2006,5
2006-05-15,75.57702095638642,2006,5
2006-05-16,75.62817271815359,2006,5
2006-05-17,75.534164630673,2006,5
2006-05-18,75.43155794690338,2006,5
2006-05-19,75.45357937485878,2006,5
2006-05-20,74.84306384433147,2006,5
2006-05-21,74.9788897629759,2006,5
2006-05-22,75.02233645535702,2006,5
2006-05-23,75.0278368147806,2006,5
2006-05-24,75.1669408064304,2006,5
2006-05-25,75.25976261221007,2006,5
2006-05-26,75.23902972038061,2006,5
2006-05-27,74.97508681612157,2006,5
2006-05-28,75.0064199588695,2006,5
2006-05-29,75.04329297097135,2006,5
2006-05-30,75.12744367832421,2006,5
2006-05-31,75.24748511295263,2006,5
2006-06-01,74.90733714827354,2006,6
2006-06-02,74.31678124471492,2006,6
2006-06-03,74.32721125051023,2006,6
2006-06-04,74.30945703276399,2006,6
2006-06-05,74.29240941717974,2006,6
2006-06-06,74.3057209645003,2006,6
2006-06-07,74.66931552025606,2006,6
2006-06-08,74.8384257686292,2006,6
2006-06-09,75.08000845342386,2006,6
2006-06-10,75.29150089872424,2006,6
2006-06-11,75.31534712396083,2006,6
2006-06-12,75.30037665574932,2006,6
2006-06-13,75.13606286466012,2006,6
2006-06-14,75.05706620659932,2006,6
2006-06-15,75.30150855990941,2006,6
2006-06-16,75.17196451430247,2006,6
2006-06-17,74.99767153366912,2006,6
2006-06-18,75.16250464035714,2006,6
2006-06-19,75.2856663920998,2006,6
2006-06-20,75.37485390997395,2006,6
2006-06-21,75.01781764712611,2006,6
2006-06-22,75.19374132538003,2006,6
2006-06-23,75.21103705157492,2006,6
2006-06-24,74.98279829290605,2006,6
2006-06-25,74.78642164298556,2006,6
2006-06-26,74.47579626524367,2006,6
2006-06-27,74.34311078211796,2006,6
2006-06-28,74.08063594878027,2006,6
2006-06-29,74.10006337198965,2006,6
2006-06-30,73.99413455055695,2006,6
2006-07-01,74.17857833173368,2006,7
2006-07-02,74.48707162183737,2006,7
2006-07-03,74.36226016237292,2006,7
2006-07-04,74.16726819828035,2006,7
2006-07-05,73.97498593671493,2006,7
2006-07-06,73.90748144877682,2006,7
2006-07-07,74.03295167318876,2006,7
2006-07-08,74.12157236376328,2006,7
2006-07-09,73.93281380586286,2006,7
2006-07-10,73.69677459075116,2006,7
2006-07-11,73.54587741666937,2006,7
2006-07-12,73.49024545105337,2006,7
2006-07-13,73.53311324807225,2006,7
2006-07-14,73.46784207446167,2006,7
2006-07-15,73.48864298603951,2006,7
2006-07-16,73.88740459835384,2006,7
2006-07-17,74.03353291964163,2006,7
2006-07-18,73.97454211104605,2006,7
2006-07-19,73.73871279226863,2006,7
2006-07-20,73.61761548711574,2006,7
2006-07-21,73.33119584080096,2006,7
2006-07-22,73.4864287953084,2006,7
2006-07-23,73.46775346030948,2006,7
2006-07-24,73.60519684741811,2006,7
2006-07-25,73.60953838552763,2006,7
2006-07-26,73.31326968154369,2006,7
2006-07-27,73.03909255120445,2006,7
2006-07-28,72.97866910079387,2006,7
2006-07-29,73.02808421463467,2006,7
2006-07-30,73.2171381941045,2006,7
2006-07-31,73.43109522219915,2006,7
2006-08-01,73.42588453367364,2006,8
2006-08-02,73.29748561462004,2006,8
2006-08-03,73.19195312391513,2006,8
2006-08-04,73.04908524501936,2006,8
2006-08-05,72.97145037679671,2006,8
2006-08-06,72.96556626920942,2006,8
2006-08-07,73.1097755601037,2006,8
2006-08-08,73.22815189739644,2006,8
2006-08-09,73.35649881729013,2006,8
2006-08-10,73.56748019213909,2006,8
2006-08-11,73.65773062449972,2006,8
2006-08-12,73.70117424837788,2006,8
2006-08-13,73.7210969724088,2006,8
2006-08-14,73.62733704203312,2006,8
2006-08-15,73.60237758964644,2006,8
2006-08-16,73.66331923278396,2006,8
2006-08-17,73.68001114790447,2006,8
2006-08-18,73.67598043856917,2006,8
2006-08-19,73.59353610210431,2006,8
2006-08-20,73.55964693173296,2006,8
2006-08-21,73.4285398282597,2006,8
2006-08-22,73.3404788582127,2006,8
2006-08-23,73.3049798519007,2006,8
2006-08-24,73.24174204174673,2006,8
2006-08-25,73.22760410391227,2006,8
2006-08-26,73.30524782335968,2006,8
2006-08-27,73.39904883091384,2006,8
2006-08-28,73.38205301003863,2006,8
2006-08-29,73.2035978372893,2006,8
2006-08-30,73.2114263043028,2006,8
2006-08-31,73.17519015087083,2006,8
2006-09-01,73.17357686756677,2006,9
2006-09-02,73.13346886154304,2006,9
2006-09-03,73.29632791869959,2006,9
2006-09-04,73.46915663361312,2006,9
2006-09-05,73.53167093882735,2006,9
2006-09-06,73.61246193356611,2006,9
2006-09-07,73.6742004964751,2006,9
2006-09-08,73.62693246035693,2006,9
2006-09-09,73.78953141064146,2006,9
2006-09-10,73.76834087112339,2006,9
2006-09-11,73.80000408711189,2006,9
2006-09-12,73.82675316593226,2006,9
2006-09-13,73.77985654773377,2006,9
2006-09-14,73.78389319716544,2006,9
2006-09-15,73.62541538754141,2006,9
2006-09-16,73.68735128133297,2006,9
2006-09-17,73.75751409653395,2006,9
2006-09-18,73.87105708373281,2006,9
2006-09-19,73.97069715887883,2006,9
2006-09-20,73.83689479263957,2006,9
2006-09-21,73.46095370252577,2006,9
2006-09-22,73.2829946447039,2006,9
2006-09-23,73.11652556051142,2006,9
2006-09-24,73.48381853175911,2006,9
2006-09-25,73.57906716993855,2006,9
2006-09-26,73.61145117956092,2006,9
2006-09-27,73.83457212409081,2006,9
2006-09-28,73.97296046048513,2006,9
2006-09-29,73.93407204539086,2006,9
2006-09-30,73.86275921857633,2006,9
2006-10-01,73.74804196600012,2006,10
2006-10-02,73.7631513874294,2006,10
2006-10-03,73.97753697429661,2006,10
2006-10-04,74.10160163712598,2006,10
2006-10-05,74.14636101830125,2006,10
2006-10-06,74.19120828268284,2006,10
2006-10-07,74.09408494400257,2006,10
2006-10-08,74.0565443498446,2006,10
2006-10-09,74.05498988488597,2006,10
2006-10-10,74.12236950901001,2006,10
2006-10-11,74.0893808240946,2006,10
2006-10-12,74.09107388261422,2006,10
2006-10-13,74.06143357043267,2006,10
2006-10-14,73.85495085400926,2006,10
2006-10-15,73.91163791916684,2006,10
2006-10-16,73.98527864405867,2006,10
2006-10-17,74.06570238474136,2006,10
2006-10-18,74.02721605375528,2006,10
2006-10-19,73.82730585257605,2006,10
2006-10-20,73.44631360272935,2006,10
2006-10-21,73.02892598291247,2006,10
2006-10-22,73.185082206369,2006,10
2006-10-23,73.25058566245696,2006,10
2006-10-24,73.32309555881534,2006,10
2006-10-25,73.31596185129122,2006,10
2006-10-26,73.39498027625515,2006,10
2006-10-27,73.24192861410015,2006,10
2006-10-28,73.02816991052437,2006,10
2006-10-29,73.02081750533802,2006,10
2006-10-30,73.08361548057437,2006,10
2006-10-31,72.99797454826523,2006,10
2006-11-01,72.95369361912354,2006,11
2006-11-02,72.91284119093247,2006,11
2006-11-03,72.80643901704669,2006,11
2006-11-04,72.82232746113688,2006,11
2006-11-05,72.95848217268397,2006,11
2006-11-06,73.09430951594963,2006,11
2006-11-07,72.99157358821658,2006,11
2006-11-08,72.72993325817423,2006,11
2006-11-09,72.71863357061352,2006,11
2006-11-10,72.6468729656593,2006,11
2006-11-11,72.46198441600826,2006,11
2006-11-12,72.55878856633797,2006,11
2006-11-13,72.46828143837828,2006,11
2006-11-14,72.68440479323874,2006,11
2006-11-15,72.71530167704701,2006,11
2006-11-16,72.55482083564978,2006,11
2006-11-17,72.59041659887238,2006,11
2006-11-18,72.41694880500714,2006,11
2006-11-19,72.27640937758305,2006,11
2006-11-20,72.27807170831493,2006,11
2006-11-21,72.31901798477239,2006,11
2006-11-22,72.21652199928481,2006,11
2006-11-23,72.05477329032253,2006,11
2006-11-24,72.01068010486576,2006,11
2006-11-25,71.88013087857989,2006,11
2006-11-26,71.73906273073622,2006,11
2006-11-27,71.76109211065463,2006,11
2006-11-28,71.63918328964826,2006,11
2006-11-29,71.8513321120725,2006,11
2006-11-30,71.8634945424084,2006,11
2006-12-01,71.78704907938574,2006,12
2006-12-02,71.69348065846089,2006,12
2006-12-03,71.74912015347424,2006,12
2006-12-04,71.65191069030854,2006,12
2006-12-05,71.77575622971817,2006,12
2006-12-06,71.75752013862248,2006,12
2006-12-07,71.70965108598595,2006,12
2006-12-08,71.63050748005143,2006,12
2006-12-09,71.5603921753083,2006,12
2006-12-10,71.4881246605117,2006,12
2006-12-11,71.31447105694261,2006,12
2006-12-12,71.10817188276292,2006,12
2006-12-13,71.0910691980839,2006,12
2006-12-14,71.26496683816235,2006,12
2006-12-15,71.52285815829818,2006,12
2006-12-16,71.66017343047496,2006,12
2006-12-17,71.62299964932767,2006,12
2006-12-18,71.62133361606533,2006,12
2006-12-19,71.62127938431153,2006,12
2006-12-20,71.61223186636077,2006,12
2006-12-21,71.61174212185558,2006,12
2006-12-22,71.41918545791914,2006,12
2006-12-23,71.42934493748741,2006,12
2006-12-24,71.32419564993424,2006,12
2006-12-25,71.38282657852558,2006,12
2006-12-26,71.34447074839717,2006,12
2006-12-27,70.98241094584156,2006,12
2006-12-28,71.06741888422195,2006,12
2006-12-29,71.04549857989333,2006,12
2006-12-30,71.14387619646006,2006,12
2006-12-31,71.09690439248831,2006,12
2007-01-01,71.19516973630944,2007,1
2007-01-02,71.02174210007371,2007,1
2007-01-03,70.9728024552642,2007,1
2007-01-04,71.06237726166744,2007,1
2007-01-05,70.95036713440075,2007,1
2007-01-06,70.92812287873848,2007,1
2007-01-07,70.94957820376035,2007,1
2007-01-08,71.1130486686717,2007,1
2007-01-09,71.36474086195307,2007,1
2007-01-10,71.41773473871797,2007,1
2007-01-11,71.19819878948388,2007,1
2007-01-12,71.20136685467438,2007,1
2007-01-13,71.08549442670105,2007,1
2007-01-14,71.12116655591225,2007,1
2007-01-15,71.23780274556499,2007,1
2007-01-16,71.40371041232372,2007,1
2007-01-17,71.37157951219866,2007,1
2007-01-18,71.43900214559193,2007,1
2007-01-19,71.53600948951198,2007,1
2007-01-20,71.70265630421423,2007,1
2007-01-21,71.57169695144174,2007,1
2007-01-22,71.4622218267424,2007,1
2007-01-23,71.59507366023665,2007,1
2007-01-24,71.81979787981516,2007,1
2007-01-25,72.07368519739389,2007,1
2007-01-26,72.42357866185276,2007,1
2007-01-27,72.7194609870002,2007,1
2007-01-28,72.58799291238296,2007,1
2007-01-29,72.4075250289583,2007,1
2007-01-30,72.60558812429241,2007,1
2007-01-31,72.53726562968895,2007,1
2007-02-01,72.59763902554424,2007,2
2007-02-02,72.60782221537396,2007,2
2007-02-03,72.50169482047518,2007,2
2007-02-04,72.31968172801382,2007,2
2007-02-05,72.27815210753077,2007,2
2007-02-06,72.32103716394772,2007,2
2007-02-07,72.08412434267844,2007,2
2007-02-08,71.95953649170318,2007,2
2007-02-09,72.04792774935466,2007,2
2007-02-10,71.56132600314017,2007,2
2007-02-11,71.38088981852027,2007,2
2007-02-12,71.32612985697224,2007,2
2007-02-13,70.86609944445358,2007,2
2007-02-14,70.91863477961536,2007,2
2007-02-15,71.33472084234188,2007,2
2007-02-16,71.48542162617193,2007,2
2007-02-17,71.69516857122439,2007,2
2007-02-18,71.87523856076085,2007,2
2007-02-19,72.07444295778794,2007,2
2007-02-20,72.40970506431324,2007,2
2007-02-21,72.6655778132326,2007,2
2007-02-22,72.71064665489475,2007,2
2007-02-23,72.92949849915496,2007,2
2007-02-24,72.85090326019399,2007,2
2007-02-25,72.69690383019189,2007,2
2007-02-26,72.59751366208138,2007,2
2007-02-27,72.9698708564317,2007,2
2007-02-28,72.59466951291762,2007,2
2007-03-01,71.95478297164703,2007,3
2007-03-02,71.91715849909751,2007,3
2007-03-03,72.38207194392447,2007,3
2007-03-04,72.723094640896,2007,3
2007-03-05,73.00516676452098,2007,3
2007-03-06,72.85294611293837,2007,3
2007-03-07,72.9601037987835,2007,3
2007-03-08,73.12698904184568,2007,3
2007-03-09,73.29136895968858,2007,3
2007-03-10,73.28965891975687,2007,3
2007-03-11,73.2500192929013,2007,3
2007-03-12,72.83324408375256,2007,3
2007-03-13,72.46301175347249,2007,3
2007-03-14,72.53225750123039,2007,3
2007-03-15,72.73754568589293,2007,3
2007-03-16,73.07039649170241,2007,3
2007-03-17,73.5573887795554,2007,3
2007-03-18,74.027982889802,2007,3
2007-03-19,74.20036922734732,2007,3
2007-03-20,74.30814397311744,2007,3
2007-03-21,74.09697180151795,2007,3
2007-03-22,73.86555177769254,2007,3
2007-03-23,74.07023109160716,2007,3
2007-03-24,74.21143550503248,2007,3
2007-03-25,74.30990088494107,2007,3
2007-03-26,74.4491412688645,2007,3
2007-03-27,74.8058707060833,2007,3
2007-03-28,75.11383203345339,2007,3
2007-03-29,75.36996924789393,2007,3
2007-03-30,75.48351177962152,2007,3
2007-03-31,75.56593767982575,2007,3
2007-04-01,75.57814072903214,2007,4
2007-04-02,75.33682949532194,2007,4
